"keyPhotoID","OutcropPhoto","Photomicrograph","CLImage","OtherImage","TSOverview","OtherDocument","WayptIDKey","MacrostructureID","SampleIDKey","TSDescID","PhotoLinkRelative2"
725,1,0,0,0,0,0,881,238,198,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_14_WB_109_0132.jpg"
726,1,0,0,0,0,0,881,238,198,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_14_WB_109_0133.jpg"
727,1,0,0,0,0,0,881,238,198,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_14_WB_109EquivBed_0134.jpg"
728,1,0,0,0,0,0,881,238,198,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_14_WB_109EquivBed_0135.jpg"
729,1,0,0,0,0,0,881,238,198,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_14_WB_109EquivBed_0136.jpg"
730,1,0,0,0,0,0,881,238,198,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_14_WB_109EquivBed_0137.jpg"
731,1,0,0,0,0,0,881,238,198,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_14_WB_109EquivBed_0138.jpg"
732,1,0,0,0,0,0,881,238,198,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_14_WB_109EquivBed_0139.jpg"
733,1,0,0,0,0,0,881,238,198,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_14_WB_109EquivBed_0140.jpg"
734,1,0,0,0,0,0,881,238,198,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_14_WB_109EquivBed_0141.jpg"
735,1,0,0,0,0,0,881,238,198,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_14_WB_109EquivBed_0142.jpg"
736,1,0,0,0,0,0,883,241,201,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\883_14_WB_112_0012_1.jpg"
737,1,0,0,0,0,0,883,241,201,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\883_14_WB_112_0013.jpg"
738,1,0,0,0,0,0,883,241,201,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\883_14_WB_112_0014.jpg"
739,1,0,0,0,0,0,885,243,203,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\885_14_WB_113_0015_1.jpg"
740,1,0,0,0,0,0,885,243,203,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\885_14_WB_113_0016.jpg"
741,1,0,0,0,0,0,885,243,203,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\885_14_WB_113_0017_1.jpg"
742,1,0,0,0,0,0,885,243,203,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\885_14_WB_113_0018.jpg"
743,1,0,0,0,0,0,885,243,203,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\885_14_WB_113_0019_1.jpg"
744,1,0,0,0,0,0,885,243,203,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\885_14_WB_113_0020.jpg"
745,1,0,0,0,0,0,885,243,203,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\885_14_WB_113_0021_1.jpg"
746,1,0,0,0,0,0,885,243,203,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\885_14_WB_113_0022.jpg"
747,1,0,0,0,0,0,885,243,203,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\885_14_WB_113_0023_1.jpg"
748,1,0,0,0,0,0,888,244,204,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\888_14_WB_114_0024.jpg"
749,1,0,0,0,0,0,888,244,204,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\888_14_WB_114_0025.jpg"
750,1,0,0,0,0,0,888,244,204,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\888_14_WB_114_0026_1.jpg"
751,1,0,0,0,0,0,888,244,204,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\888_14_WB_114_0027.jpg"
752,1,0,0,0,0,0,888,244,204,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\888_14_WB_114_0028_1.jpg"
753,1,0,0,0,0,0,888,244,204,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\888_14_WB_114_0029.jpg"
754,1,0,0,0,0,0,888,244,204,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\888_14_WB_114_0030_1.jpg"
755,1,0,0,0,0,0,888,244,204,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\888_14_WB_114_0031.jpg"
756,1,0,0,0,0,0,888,244,204,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\888_14_WB_114_0032_1.jpg"
757,1,0,0,0,0,0,900,254,215,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\900_14_WB_115_0033.jpg"
758,1,0,0,0,0,0,900,254,215,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\900_14_WB_115_0034.jpg"
759,1,0,0,0,0,0,900,254,215,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\900_14_WB_115_0035_1.jpg"
760,1,0,0,0,0,0,900,254,215,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\900_14_WB_115_0036.jpg"
761,1,0,0,0,0,0,900,254,215,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\900_14_WB_115_0037_1.jpg"
762,1,0,0,0,0,0,900,254,215,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\900_14_WB_115_0038.jpg"
763,1,0,0,0,0,0,900,254,215,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\900_14_WB_115_0039_1.jpg"
764,1,0,0,0,0,0,904,256,217,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\904_14_WB_116_0040.jpg"
765,1,0,0,0,0,0,904,256,217,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\904_14_WB_116_0041_1.jpg"
766,1,0,0,0,0,0,904,256,217,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\904_14_WB_116_0042.jpg"
767,1,0,0,0,0,0,904,256,217,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\904_14_WB_116_0043_1.jpg"
768,1,0,0,0,0,0,876,226,168,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\876_14_WB_200_203_2004.jpg"
769,1,0,0,0,0,0,876,226,168,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\876_14_WB_200_203_2005.jpg"
770,1,0,0,0,0,0,876,226,168,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\876_14_WB_200_203_2006.jpg"
771,1,0,0,0,0,0,876,226,168,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\876_14_WB_200_203_2007.jpg"
772,1,0,0,0,0,0,876,226,168,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\876_14_WB_200_203_2008.jpg"
773,1,0,0,0,0,0,876,226,168,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\876_14_WB_200_203_2009.jpg"
774,1,0,0,0,0,0,876,226,169,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\876_14_WB_200_203_2004.jpg"
775,1,0,0,0,0,0,876,226,169,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\876_14_WB_200_203_2005.jpg"
776,1,0,0,0,0,0,876,226,169,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\876_14_WB_200_203_2006.jpg"
777,1,0,0,0,0,0,876,226,169,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\876_14_WB_200_203_2007.jpg"
778,1,0,0,0,0,0,876,226,169,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\876_14_WB_200_203_2008.jpg"
779,1,0,0,0,0,0,876,226,169,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\876_14_WB_200_203_2009.jpg"
780,1,0,0,0,0,0,876,226,170,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\876_14_WB_200_203_2004.jpg"
781,1,0,0,0,0,0,876,226,170,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\876_14_WB_200_203_2005.jpg"
782,1,0,0,0,0,0,876,226,170,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\876_14_WB_200_203_2006.jpg"
783,1,0,0,0,0,0,876,226,170,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\876_14_WB_200_203_2007.jpg"
784,1,0,0,0,0,0,876,226,170,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\876_14_WB_200_203_2008.jpg"
785,1,0,0,0,0,0,876,226,170,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\876_14_WB_200_203_2009.jpg"
786,1,0,0,0,0,0,876,226,171,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\876_14_WB_200_203_2004.jpg"
787,1,0,0,0,0,0,876,226,171,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\876_14_WB_200_203_2005.jpg"
788,1,0,0,0,0,0,876,226,171,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\876_14_WB_200_203_2006.jpg"
789,1,0,0,0,0,0,876,226,171,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\876_14_WB_200_203_2007.jpg"
790,1,0,0,0,0,0,876,226,171,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\876_14_WB_200_203_2008.jpg"
791,1,0,0,0,0,0,876,226,171,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\876_14_WB_200_203_2009.jpg"
792,1,0,0,0,0,0,876,226,170,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\876_14_WB_202_2010.jpg"
793,1,0,0,0,0,0,876,226,170,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\876_14_WB_202_2011.jpg"
794,1,0,0,0,0,0,877,227,172,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\877_14_WB_204_2012.jpg"
795,1,0,0,0,0,0,877,227,172,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\877_14_WB_204_2013.jpg"
796,1,0,0,0,0,0,877,227,172,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\877_14_WB_204_2014.jpg"
797,1,0,0,0,0,0,877,227,172,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\877_14_WB_204_2015.jpg"
798,1,0,0,0,0,0,877,227,172,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\877_14_WB_204_2016.jpg"
799,1,0,0,0,0,0,878,228,173,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\878_14_WB_205_206_2019.jpg"
800,1,0,0,0,0,0,878,228,173,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\878_14_WB_205_206_2020.jpg"
801,1,0,0,0,0,0,878,228,173,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\878_14_WB_205_206_2021.jpg"
802,1,0,0,0,0,0,878,228,173,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\878_14_WB_205_206_2022.jpg"
803,1,0,0,0,0,0,878,228,173,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\878_14_WB_205_206_2023.jpg"
804,1,0,0,0,0,0,878,228,173,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\878_14_WB_205_206_2024.jpg"
805,1,0,0,0,0,0,878,228,174,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\878_14_WB_205_206_2019.jpg"
806,1,0,0,0,0,0,878,228,174,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\878_14_WB_205_206_2020.jpg"
807,1,0,0,0,0,0,878,228,174,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\878_14_WB_205_206_2021.jpg"
808,1,0,0,0,0,0,878,228,174,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\878_14_WB_205_206_2022.jpg"
809,1,0,0,0,0,0,878,228,174,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\878_14_WB_205_206_2023.jpg"
810,1,0,0,0,0,0,878,228,174,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\878_14_WB_205_206_2024.jpg"
811,1,0,0,0,0,0,882,240,200,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\882_14_WB_207_2029.jpg"
812,1,0,0,0,0,0,882,240,200,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\882_14_WB_207_2030.jpg"
813,1,0,0,0,0,0,882,240,200,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\882_14_WB_207_2031.jpg"
814,1,0,0,0,0,0,884,242,202,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\884_14_WB_208_2032.jpg"
815,1,0,0,0,0,0,884,242,202,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\884_14_WB_208_2033.jpg"
816,1,0,0,0,0,0,884,242,202,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\884_14_WB_208_2034.jpg"
817,1,0,0,0,0,0,884,242,202,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\884_14_WB_208_2035.jpg"
818,1,0,0,0,0,0,884,242,202,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\884_14_WB_208_2036.jpg"
819,1,0,0,0,0,0,889,245,205,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\889_14_WB_209_2038.jpg"
820,1,0,0,0,0,0,889,245,205,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\889_14_WB_209_2039.jpg"
821,1,0,0,0,0,0,889,245,205,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\889_14_WB_209_2040.jpg"
822,1,0,0,0,0,0,889,245,205,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\889_14_WB_209_2041.jpg"
823,1,0,0,0,0,0,890,246,206,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\890_14_WB_210_2047.jpg"
824,1,0,0,0,0,0,890,246,206,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\890_14_WB_210_211_2046.jpg"
825,1,0,0,0,0,0,890,246,206,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\890_14_WB_210_211_2048.jpg"
826,1,0,0,0,0,0,890,247,207,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\890_14_WB_210_211_2046.jpg"
827,1,0,0,0,0,0,890,247,207,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\890_14_WB_210_211_2048.jpg"
828,1,0,0,0,0,0,891,246,206,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\891_14_WB_210_212_2049.jpg"
829,1,0,0,0,0,0,891,246,206,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\891_14_WB_210_212_2050.jpg"
830,1,0,0,0,0,0,891,246,206,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\891_14_WB_210_212_2051.jpg"
831,1,0,0,0,0,0,891,246,206,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\891_14_WB_210_212_2052.jpg"
832,1,0,0,0,0,0,891,246,206,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\891_14_WB_210_212_2053.jpg"
833,1,0,0,0,0,0,891,246,206,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\891_14_WB_210_212_2054.jpg"
834,1,0,0,0,0,0,891,247,207,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\891_14_WB_210_212_2049.jpg"
835,1,0,0,0,0,0,891,247,207,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\891_14_WB_210_212_2050.jpg"
836,1,0,0,0,0,0,891,247,207,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\891_14_WB_210_212_2051.jpg"
837,1,0,0,0,0,0,891,247,207,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\891_14_WB_210_212_2052.jpg"
838,1,0,0,0,0,0,891,247,207,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\891_14_WB_210_212_2053.jpg"
839,1,0,0,0,0,0,891,247,207,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\891_14_WB_210_212_2054.jpg"
840,1,0,0,0,0,0,891,248,208,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\891_14_WB_210_212_2049.jpg"
841,1,0,0,0,0,0,891,248,208,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\891_14_WB_210_212_2050.jpg"
842,1,0,0,0,0,0,891,248,208,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\891_14_WB_210_212_2051.jpg"
843,1,0,0,0,0,0,891,248,208,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\891_14_WB_210_212_2052.jpg"
844,1,0,0,0,0,0,891,248,208,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\891_14_WB_210_212_2053.jpg"
845,1,0,0,0,0,0,891,248,208,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\891_14_WB_210_212_2054.jpg"
846,1,0,0,0,0,0,890,247,207,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\890_14_WB_211_2043.jpg"
847,1,0,0,0,0,0,890,247,207,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\890_14_WB_211_2044.jpg"
848,1,0,0,0,0,0,890,247,207,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\890_14_WB_211_2045.jpg"
849,1,0,0,0,0,0,892,249,209,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\892_14_WB_213_2062.jpg"
850,1,0,0,0,0,0,892,249,210,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\892_14_WB_214_2058.jpg"
851,1,0,0,0,0,0,892,249,210,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\892_14_WB_214_2059.jpg"
852,1,0,0,0,0,0,892,249,210,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\892_14_WB_214_2060.jpg"
853,1,0,0,0,0,0,892,249,210,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\892_14_WB_214_2061.jpg"
854,1,0,0,0,0,0,892,249,210,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\892_14_WB_214_2062.jpg"
855,1,0,0,0,0,0,893,250,211,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\893_14_WB_215_2063.jpg"
856,1,0,0,0,0,0,893,250,211,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\893_14_WB_215_2064.jpg"
857,1,0,0,0,0,0,893,250,211,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\893_14_WB_215_2065.jpg"
858,1,0,0,0,0,0,894,251,212,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\894_14_WB_216_2067.jpg"
859,1,0,0,0,0,0,894,251,212,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\894_14_WB_216_2068.jpg"
860,1,0,0,0,0,0,894,251,212,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\894_14_WB_216_2069.jpg"
861,1,0,0,0,0,0,894,251,212,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\894_14_WB_216_2070.jpg"
862,1,0,0,0,0,0,897,252,213,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\897_14_WB_217_2062.jpg"
863,1,0,0,0,0,0,899,253,214,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\899_14_WB_218_2079.jpg"
864,1,0,0,0,0,0,897,253,214,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\897_14_WB-218_BaseMegastrom_2078.jpg"
865,1,0,0,0,0,0,901,255,216,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\901_14_WB_219_2079.jpg"
866,1,0,0,0,0,0,901,255,216,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\901_14_WB_219_2083.jpg"
867,1,0,0,0,0,0,881,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_14_WB_NoSampleOncolitic_0119.jpg"
868,1,0,0,0,0,0,881,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_14_WB_NoSampleOncolitic_0120.jpg"
869,1,0,0,0,0,0,881,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_14_WB_NoSampleOncolitic_0121.jpg"
870,1,0,0,0,0,0,881,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_14_WB_NoSampleOncolitic_0122.jpg"
871,1,0,0,0,0,0,881,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_14_WB_NoSampleOncolitic_0123.jpg"
872,1,0,0,0,0,0,881,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_FilledConicalVoid_DSC_0009_1.jpg"
873,1,0,0,0,0,0,881,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_FilledConicalVoid_DSC_0010_1.jpg"
874,1,0,0,0,0,0,881,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_FRU2Overview_0084.jpg"
875,1,0,0,0,0,0,881,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_FRU2Overview_0085.jpg"
876,1,0,0,0,0,0,922,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\922_NoSample_0085.JPG"
877,1,0,0,0,0,0,922,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\922_NoSample_0086.JPG"
878,1,0,0,0,0,0,922,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\922_NoSample_0087.JPG"
879,1,0,0,0,0,0,922,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\922_NoSample_0088.JPG"
880,1,0,0,0,0,0,922,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\922_NoSample_0089.JPG"
881,1,0,0,0,0,0,922,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\922_NoSample_0090.JPG"
882,1,0,0,0,0,0,922,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\922_NoSample_0091.JPG"
883,1,0,0,0,0,0,922,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\922_NoSample_0092.JPG"
884,1,0,0,0,0,0,923,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\923_NoSample_0093.JPG"
885,1,0,0,0,0,0,923,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\923_NoSample_0094.JPG"
886,1,0,0,0,0,0,923,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\923_NoSample_0095.JPG"
887,1,0,0,0,0,0,923,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\923_NoSample_0096.JPG"
888,1,0,0,0,0,0,923,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\923_NoSample_0097.JPG"
889,1,0,0,0,0,0,923,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\923_NoSample_0098.JPG"
890,1,0,0,0,0,0,923,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\923_NoSample_0099.JPG"
891,1,0,0,0,0,0,923,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\923_NoSample_0100.JPG"
892,1,0,0,0,0,0,924,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\924_NoSample_0101.JPG"
893,1,0,0,0,0,0,924,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\924_NoSample_0102.JPG"
894,1,0,0,0,0,0,924,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\924_NoSample_0103.JPG"
895,1,0,0,0,0,0,924,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\924_NoSample_0104.JPG"
896,1,0,0,0,0,0,924,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\924_NoSample_0105.JPG"
897,1,0,0,0,0,0,924,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\924_NoSample_0106.JPG"
898,1,0,0,0,0,0,925,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\925_NoSample_0107.JPG"
899,1,0,0,0,0,0,925,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\925_NoSample_0108.JPG"
900,1,0,0,0,0,0,925,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\925_NoSample_0109.JPG"
901,1,0,0,0,0,0,925,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\925_NoSample_0110.JPG"
902,1,0,0,0,0,0,925,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\925_NoSample_0111.JPG"
903,1,0,0,0,0,0,158,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\158_NoSample_0121.JPG"
904,1,0,0,0,0,0,158,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\158_NoSample_0122.jpg"
